PC1,PC2,PC3,PC4,PC5,Category___clothing,Category___electronics,Category___furniture,Category___groceries,Category___toys,Region___east,Region___north,Region___south,Region___west,Holiday/Promotion___0,Holiday/Promotion___1,Seasonality___autumn,Seasonality___spring,Seasonality___summer,Seasonality___winter,yhat
1.0464595243939554,1.003822123179605,-0.8855306034977651,1.0096831684144425,0.5016567105226081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,221.2205587760655
-0.7875782930677869,0.1117146468823003,-0.521676590576703,-1.7173767257228405,-0.9096298155811112,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,148.58957434326908
1.5117602643566894,1.3586266347038534,-0.1778186446748555,-1.0569571279991137,1.360874041255815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,249.1016103930667
-2.143946028959536,1.0877563508558108,-1.8366676287152648,0.2981273931958693,0.5885941317826788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,221.47238446109543
1.1791919358854177,-1.2104781369689177,-1.2693099273844537,1.142153146737801,-0.099282407414939,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,48.90790270203779
1.5786050203943252,-1.7322283460926484,0.3393068447566746,1.6186519087117173,-0.5913645040947769,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.744121100965799
0.5571447759759848,1.7348695637611615,0.5355871625037946,1.2013616000162797,1.6895574224578789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,276.85965427667315
0.4427809665495404,-0.8701705362996929,-0.6831324065436443,-1.4443871519897375,-0.04299199935536,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,74.5280574682613
-1.4623498210801436,-0.988587140053838,-0.6788421040500741,1.7090000019899063,-1.7484596635349812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,62.40244681993114
0.132845099325176,0.3485261744816268,-1.059993053570238,-0.0606526301064312,-1.0156865575163592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,168.0754297268433
0.1679710135573129,-1.94549329818665,0.5463873567536867,0.7913524447091949,0.8526588020993597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.105819091218677
1.998686070345285,-1.9834108715969472,0.7081021757863907,0.4135677072093626,1.559521204967689,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-7.455329885012816
-0.2825393602146409,1.06345711834814,0.5693173671349129,0.0252100720196353,-2.337989697446709,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,222.478802972008
-1.109371983634414,0.575013925017752,-0.4794880851566348,-2.1414757839468783,-0.2492249394568922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,185.05382596489324
0.0289641313446307,-0.6804398929464369,0.6740882299068636,0.7246745249591438,1.0876430866786926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,90.78073423340979
1.5531935769959289,2.133781310170504,0.3808855047730025,-1.1189634788010554,-0.8823716448249539,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,308.35395552639466
-0.0607014826682294,2.20101781736704,0.0446659671526407,0.106196498773705,-0.1120412043760737,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,309.33989907882454
0.4585610736241564,-0.5098851573874745,0.712110222629535,1.0381272540212,0.6653907394416896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,104.78529856736722
2.26372580295365,2.865410017809814,0.1663429271216712,1.096871582955115,-1.4665554979352868,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,365.78679729162997
1.4304680933470748,-0.2656923397092212,0.6970937546677736,-1.1026400672503631,-0.574520545613207,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,123.1235357544659
-0.5576363884423071,-0.535349737486948,0.7579476315685575,0.7059273596263423,-0.2499876810119327,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,99.62016477156835
0.4955681576281472,1.1867808589143154,-0.0021543615019773,-0.5860653572439619,0.849286780813468,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,233.58126315840786
1.5427669621747775,-1.077675232311442,0.6898675747866893,-2.066376487733927,0.8308929439502448,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.43713362755723
-0.6839303436819874,-0.0323670364055126,2.0850899354682553,0.4223610574013666,0.0912517009485299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,140.75546808406682
0.9621727115208102,2.372120582483534,0.3037588438639925,0.4604320524003133,-0.3732155708404308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,326.23465077632625
2.191063459299091,-1.3800765127414096,1.223281425207547,-0.1328317988241044,-0.0070106607725506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,40.37315278901973
-2.262699724968112,0.4856012787456209,-0.6994288410618137,-0.119934560391821,2.3779304499237424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,176.7486350372937
0.9908004120811136,-1.1953399367946762,-0.5408186720481235,0.7566408941582841,-1.6850080328512391,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,51.654594667967785
-2.0295178069417057,-0.9770283032357316,0.2935215208992099,-0.0832094085631472,0.4422822155455354,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,62.67885418607045
0.959159704772635,-0.5898083016381134,-1.5527346168240066,-0.4500157501436344,0.4953213066438603,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,97.0074635940336
-2.096565079360311,-0.1239559678337604,-0.6760334072672188,-0.4371343462226887,1.4081771654283262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,129.48876269438037
-0.0807860279391916,0.6205809401797271,0.4801864179058642,0.8426573252303852,0.7059201690353674,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,188.38180217638342
1.4191169742442735,-0.804671113042117,0.3065104282304366,0.0448530282945305,0.2466562651581981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,83.21736570209791
-1.9490456076403728,-0.4146272665870171,1.6224729348839144,-1.0744943887042888,0.3736128226845397,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,108.39707255140561
2.4848984081192325,0.3923861893067538,-0.1306623323061779,0.0448711138619662,-0.2126986255025187,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,174.71445975464556
-1.5800483502649054,0.0667374639796693,-0.7711850739366164,1.58994324761808,-0.2143423678793013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,143.69112718329322
2.081513052961394,-2.16219725171739,-1.1332792397239415,-0.2036052619351469,0.5565485835068655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-21.516235623504002
1.893531979720878,-1.5611458917370955,-0.1985392188790941,-0.6536432060506201,-0.7130277013931363,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.099297297762774
1.3069962643239077,1.3550544693607456,1.4442492922173729,0.3113150678263622,-0.4310126641474824,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,248.0640950279486
-2.4509532990154317,-1.1379601758768445,-0.5217358555206533,-1.0975641011904362,-1.8153033316336271,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,48.84186922589852
0.2509382619481096,0.0799829203905302,1.4315890892247258,0.3971665313360069,-0.5469881564553389,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,149.18140510662434
0.5121726913294348,-0.6084218418575243,-0.0584974157719353,0.50842554908007,2.093596747671666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,95.45112132554858
-0.0644294334785729,-1.434357412121298,1.4854340553916192,0.5700012469345942,-0.7533241147269913,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.07090955112845
1.1150360884728032,1.1977838188033103,0.5190220044413482,0.3438166269674454,1.474856764397543,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,235.69039916090998
-0.1313576086556769,0.9663401351297554,-0.6389244756195144,-1.5286038217435256,-1.3172051877012263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,214.7057814085499
-1.804391392482415,-0.2228089374521558,-0.3651890324664483,-0.1158594033167173,-1.6465070826265844,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,120.38832672639519
-1.1723045034127235,-0.7118027114555692,0.463354710027397,0.2877278254534007,1.5184216334776566,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,85.65723706944584
-0.8983301759144846,1.9502564501224613,0.255860666569269,1.2640817375056648,-0.1312624054729873,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,289.38090231591593
-2.1886637378927727,-0.7279080577153395,-2.3586731063416604,-0.5489541603904246,-0.1633547407218941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,79.83302441544183
1.2501072254511696,0.3515002139922717,-0.3097532167090975,-0.719443072604435,-0.7161328054103762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,171.37292517105857
-1.7416482169920031,-1.003059972179696,0.6643807526903786,0.2582682760742211,0.3244446506701799,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,62.57327826327433
-0.6400865781486708,0.3364262498783311,-0.7785986411213943,-0.8754220349830473,-0.9664707911749478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,165.67355857192572
-0.98694922103403,-1.898918658324764,0.3917783915712498,-1.0723700906668177,1.9875658039601256,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-4.848772732033467
-0.6510471777629921,0.5799691218000739,-0.4874740453380708,-1.237617453304341,-0.1237253148905999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,184.30577852267717
-0.1983573999796392,-1.4269403082904528,-0.3681659599956454,-0.1494104453168123,1.2876966601126951,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.399525732732656
2.0947975103872114,-0.3970751401621369,0.1611359328055066,0.8005419393363643,-1.0314447452359707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,113.81572638307786
0.7710769836979098,0.1651527929602128,-0.7216230063988909,2.0837012121042444,-0.8995166388427595,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,154.3695056782164
1.3610944798478242,0.6904304016990184,-1.4680977048365191,-0.2316523049654672,0.2618398468231528,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,195.4293940362138
-0.3050135245675697,1.616246624946718,-0.8454535523973752,0.3931729212430808,0.0038630548231074,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,264.37703367683696
1.5184192563220162,0.852824480493997,-0.9826167275595415,-0.7078057670987092,1.4543522384251704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,209.6718955416489
1.3078424203598282,-1.873568420258866,-0.2677172318189827,1.1417209294261037,-0.5168244776464654,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.7562637709584408
0.3205906246657236,-1.8415109809596324,-0.4335702570417905,1.3846032955630487,-1.0366331466777974,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.31140641543308334
1.818776548870986,-0.7734436274025283,0.538879538213477,0.3436365933232386,0.0426055079987387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,86.13195910700668
-1.6355319702667113,-0.3373281495351252,1.071674614175688,0.8705205670801544,-0.1527514475200802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,114.75258834251368
1.219595238974997,2.9903462723542216,0.8328808406472206,-0.5488399509937801,-1.2506982385336411,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,372.49747768911755
1.2162037578201612,-0.4586518087007729,-2.216714518249732,0.2576204246391373,0.2206910681857954,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,105.14432194497532
-1.191642734592313,-0.6943343754675338,1.0544532201512902,-1.2518190218299674,0.0398094752468757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,88.82578564679673
1.4091667930893548,0.5044285440223114,1.896006196954446,-0.1355736344149324,-0.753158628285921,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,183.31269384950633
1.306491941250023,-0.9286385320590124,0.2542683237694041,0.7099138554591637,0.6608460542391664,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,71.72233741365955
-1.7096667522230444,-0.5632418405111524,-0.7720161490266867,2.0914230067514596,-0.9526474531743364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,95.23584846769359
0.3117935103763796,-1.509429008264509,-0.6320413768495468,0.0569967170854952,2.159140963787586,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.913360989206737
1.2968698051053518,-1.5843568935892522,-1.903234583382252,-0.4790551284206175,0.1684022159335304,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.37090876545875
1.229023644819699,1.5001747437896598,0.8554084807760683,0.2216882917913371,0.5554222900947445,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,259.3403904918017
1.4840481559779133,0.0128328031015098,-0.1099949450340965,-0.7658399703394742,-1.9049575163104655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,144.39551342930454
1.3284818644599667,1.352362851315452,-2.519654924557376,0.0261064679547781,0.2475238451470207,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,244.6563742004759
-1.1704886372019292,-1.3626111737896154,0.8095077322126426,-0.5004782343576917,1.5845657993579034,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.40539877337115
-2.0003754031106755,1.2754105122225203,0.4159026111257854,-1.808997556567457,0.2108167310594779,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,236.66594657959024
2.106558387435312,-0.1403558013138587,1.5296391014084116,1.1070331517717151,-0.0543468547128998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,134.98355043386363
-2.1534801168858273,0.4138494187301706,0.1098536002356518,-1.5528789613780511,0.9597699554668556,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,169.63491052287065
0.0075235738786225,-0.7389284489806407,0.2872052421678057,0.458166269474014,-1.828423894510302,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,84.69031433497409
-0.378643761619206,-0.4420595055961803,0.327155700337611,0.5167351392814359,-0.4138177632040901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,108.60076762667374
0.1890109591760337,-1.144150681804681,-0.4198968932996452,-0.5180375161169101,0.3224211593044637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.537080754235376
-0.7222124851700326,0.8227441143432237,-0.2563157976249247,0.5215206168557797,1.8845038007294237,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,203.86395644810432
